test_type	sensitivity	specificity	target_group	event_rate_multiplier	proportion_multiplier	nns_closed_form	nnr_closed_form	true_beta	predicted_beta	bias_closed_form
Near-Perfect	0.99	0.99	E	1.7000000000000002	1.6	9953	1835	-1.2039728043259361	-0.7159540779902345	0.48801872633570165
Near-Perfect	0.99	0.99	E	1.7000000000000002	1.7000000000000002	9173	1691	-1.2039728043259361	-0.7337594504952821	0.470213353830654
Near-Perfect	0.99	0.99	E	1.7000000000000002	1.8	8501	1567	-1.2039728043259361	-0.7503602899530658	0.4536125143728703
Near-Perfect	0.99	0.99	E	1.7000000000000002	1.9	7917	1459	-1.2039728043259361	-0.7658764920214717	0.43809631230446444
Near-Perfect	0.99	0.99	E	1.7000000000000002	2	7404	1365	-1.2039728043259361	-0.7804123045418108	0.42356049978412535
Near-Perfect	0.99	0.99	E	1.8	1	18026	3322	-1.2039728043259361	-0.5837684059558328	0.6202043983701033
Near-Perfect	0.99	0.99	E	1.8	1.1	15680	2890	-1.2039728043259361	-0.6127337134590929	0.5912390908668432
Near-Perfect	0.99	0.99	E	1.8	1.2	13838	2551	-1.2039728043259361	-0.6391662727230768	0.5648065316028593
Near-Perfect	0.99	0.99	E	1.8	1.3	12359	2278	-1.2039728043259361	-0.663391864253848	0.5405809400720881
Near-Perfect	0.99	0.99	E	1.8	1.4	11149	2055	-1.2039728043259361	-0.6856815172591759	0.5182912870667602
Near-Perfect	0.99	0.99	E	1.8	1.5	10142	1869	-1.2039728043259361	-0.7062627476191714	0.4977100567067647
Near-Perfect	0.99	0.99	E	1.8	1.6	9293	1713	-1.2039728043259361	-0.7253280975313959	0.4786447067945402
Near-Perfect	0.99	0.99	E	1.8	1.7000000000000002	8569	1580	-1.2039728043259361	-0.7430417124239654	0.4609310919019707
Near-Perfect	0.99	0.99	E	1.8	1.8	7945	1465	-1.2039728043259361	-0.7595444679646077	0.4444283363613284
Near-Perfect	0.99	0.99	E	1.8	1.9	7402	1364	-1.2039728043259361	-0.7749580109439471	0.429014793381989
Near-Perfect	0.99	0.99	E	1.8	2	6926	1277	-1.2039728043259361	-0.7893879761619856	0.4145848281639505
Near-Perfect	0.99	0.99	E	1.9	1	16831	3102	-1.2039728043259361	-0.5927302488349496	0.6112425554909865
Near-Perfect	0.99	0.99	E	1.9	1.1	14654	2701	-1.2039728043259361	-0.6217051829113885	0.5822676214145476
Near-Perfect	0.99	0.99	E	1.9	1.2	12942	2385	-1.2039728043259361	-0.6481173533699714	0.5558554509559647
Near-Perfect	0.99	0.99	E	1.9	1.3	11567	2132	-1.2039728043259361	-0.6722997846007267	0.5316730197252094
Near-Perfect	0.99	0.99	E	1.9	1.4	10441	1924	-1.2039728043259361	-0.6945290105203415	0.5094437938055946
Near-Perfect	0.99	0.99	E	1.9	1.5	9503	1752	-1.2039728043259361	-0.7150367684592722	0.4889360358666639
Near-Perfect	0.99	0.99	E	1.9	1.6	8713	1606	-1.2039728043259361	-0.7340188631080236	0.46995394121791256
Near-Perfect	0.99	0.99	E	1.9	1.7000000000000002	8038	1482	-1.2039728043259361	-0.7516419776707489	0.4523308266551872
Near-Perfect	0.99	0.99	E	1.9	1.8	7455	1374	-1.2039728043259361	-0.7680489723972808	0.43592383192865536
Near-Perfect	0.99	0.99	E	1.9	1.9	6949	1281	-1.2039728043259361	-0.7833630526191905	0.42060975170674564
Near-Perfect	0.99	0.99	E	1.9	2	6504	1199	-1.2039728043259361	-0.7976910809488503	0.4062817233770858
Near-Perfect	0.99	0.99	E	2	1	15776	2908	-1.2039728043259361	-0.6011150072451239	0.6028577970808122
Near-Perfect	0.99	0.99	E	2	1.1	13747	2534	-1.2039728043259361	-0.630089613657636	0.5738831906683001
Near-Perfect	0.99	0.99	E	2	1.2	12150	2239	-1.2039728043259361	-0.6564745423733818	0.5474982619525544
Near-Perfect	0.99	0.99	E	2	1.3	10866	2003	-1.2039728043259361	-0.6806094637995155	0.5233633405264206
Near-Perfect	0.99	0.99	E	2	1.4	9814	1809	-1.2039728043259361	-0.7027759410952377	0.5011968632306985
Near-Perfect	0.99	0.99	E	2	1.5	8937	1647	-1.2039728043259361	-0.7232095521874162	0.4807632521385199
Near-Perfect	0.99	0.99	E	2	1.6	8198	1511	-1.2039728043259361	-0.7421090571912995	0.4618637471346366
Near-Perfect	0.99	0.99	E	2	1.7000000000000002	7566	1395	-1.2039728043259361	-0.7596434280404886	0.44432937628544755
Near-Perfect	0.99	0.99	E	2	1.8	7021	1294	-1.2039728043259361	-0.7759573064972968	0.42801549782863935
Near-Perfect	0.99	0.99	E	2	1.9	6546	1207	-1.2039728043259361	-0.7911752900570402	0.4127975142688959
Near-Perfect	0.99	0.99	E	2	2	6129	1130	-1.2039728043259361	-0.8054053322430637	0.39856747208287246
High Sens/High Spec	0.95	0.95	E	1	1	7322119	1538023	-1.2039728043259361	-0.019974125410956962	1.1839986789149792
High Sens/High Spec	0.95	0.95	E	1	1.1	2313195	485891	-1.2039728043259361	-0.03530680457630294	1.1686659997496331
High Sens/High Spec	0.95	0.95	E	1	1.2	1128285	236998	-1.2039728043259361	-0.05023352764635277	1.1537392766795833
High Sens/High Spec	0.95	0.95	E	1	1.3	670236	140785	-1.2039728043259361	-0.06477165370696732	1.1392011506189688
High Sens/High Spec	0.95	0.95	E	1	1.4	445792	93640	-1.2039728043259361	-0.07893749219392246	1.1250353121320136
High Sens/High Spec	0.95	0.95	E	1	1.5	319088	67025	-1.2039728043259361	-0.0927463849993921	1.111226419326544
High Sens/High Spec	0.95	0.95	E	1	1.6	240468	50511	-1.2039728043259361	-0.10621278072562726	1.0977600236003089
High Sens/High Spec	0.95	0.95	E	1	1.7000000000000002	188263	39545	-1.2039728043259361	-0.11935030196952774	1.0846225023564084
High Sens/High Spec	0.95	0.95	E	1	1.8	151784	31883	-1.2039728043259361	-0.13217180640793974	1.0718009979179963
High Sens/High Spec	0.95	0.95	E	1	1.9	125260	26311	-1.2039728043259361	-0.14468944235611364	1.0592833619698225
High Sens/High Spec	0.95	0.95	E	1	2	105347	22129	-1.2039728043259361	-0.15691469938819122	1.047058104937745
High Sens/High Spec	0.95	0.95	E	1.1	1	480785	100990	-1.2039728043259361	-0.07547355772754656	1.1284992465983896
High Sens/High Spec	0.95	0.95	E	1.1	1.1	329881	69292	-1.2039728043259361	-0.09052796139822729	1.1134448429277088
High Sens/High Spec	0.95	0.95	E	1.1	1.2	241302	50686	-1.2039728043259361	-0.10517936313868065	1.0987934411872555
High Sens/High Spec	0.95	0.95	E	1.1	1.3	184798	38817	-1.2039728043259361	-0.11944506982237951	1.0845277345035567
High Sens/High Spec	0.95	0.95	E	1.1	1.4	146495	30772	-1.2039728043259361	-0.13334133983437702	1.070631464491559
High Sens/High Spec	0.95	0.95	E	1.1	1.5	119296	25059	-1.2039728043259361	-0.1468834651450473	1.0570893391808889
High Sens/High Spec	0.95	0.95	E	1.1	1.6	99263	20851	-1.2039728043259361	-0.16008584553211783	1.0438869587938182
High Sens/High Spec	0.95	0.95	E	1.1	1.7000000000000002	84062	17658	-1.2039728043259361	-0.1729620558346429	1.0310107484912931
High Sens/High Spec	0.95	0.95	E	1.1	1.8	72244	15175	-1.2039728043259361	-0.18552490700871804	1.018447897317218
High Sens/High Spec	0.95	0.95	E	1.1	1.9	62864	13205	-1.2039728043259361	-0.19778650165732362	1.0061863026686124
High Sens/High Spec	0.95	0.95	E	1.1	2	55287	11614	-1.2039728043259361	-0.20975828462313853	0.9942145197027976
High Sens/High Spec	0.95	0.95	E	1.2	1	164843	34626	-1.2039728043259361	-0.12516304288991004	1.0788097614360261
High Sens/High Spec	0.95	0.95	E	1.2	1.1	130136	27336	-1.2039728043259361	-0.13996307682295425	1.0640097275029818
High Sens/High Spec	0.95	0.95	E	1.2	1.2	105646	22191	-1.2039728043259361	-0.15436291922114354	1.0496098851047926
High Sens/High Spec	0.95	0.95	E	1.2	1.3	87697	18421	-1.2039728043259361	-0.1683798248869623	1.0355929794389738
High Sens/High Spec	0.95	0.95	E	1.2	1.4	74132	15572	-1.2039728043259361	-0.18203000133996708	1.021942802985969
High Sens/High Spec	0.95	0.95	E	1.2	1.5	63620	13364	-1.2039728043259361	-0.1953286908550472	1.008644113470889
High Sens/High Spec	0.95	0.95	E	1.2	1.6	55298	11616	-1.2039728043259361	-0.20829024465021054	0.9956825596757256
High Sens/High Spec	0.95	0.95	E	1.2	1.7000000000000002	48592	10207	-1.2039728043259361	-0.22092819010749928	0.9830446142184368
High Sens/High Spec	0.95	0.95	E	1.2	1.8	43103	9054	-1.2039728043259361	-0.2332552917967815	0.9707175125291546
High Sens/High Spec	0.95	0.95	E	1.2	1.9	38550	8098	-1.2039728043259361	-0.24528360697476953	0.9586891973511666
High Sens/High Spec	0.95	0.95	E	1.2	2	34728	7295	-1.2039728043259361	-0.2570245361480522	0.9469482681778839
High Sens/High Spec	0.95	0.95	E	1.3	1	104038	21854	-1.2039728043259361	-0.15392025669672824	1.050052547629208
High Sens/High Spec	0.95	0.95	E	1.3	1.1	85367	17932	-1.2039728043259361	-0.16881394102666114	1.035158863299275
High Sens/High Spec	0.95	0.95	E	1.3	1.2	71489	15017	-1.2039728043259361	-0.18329632679190686	1.0206764775340293
High Sens/High Spec	0.95	0.95	E	1.3	1.3	60879	12788	-1.2039728043259361	-0.19738545594536896	1.0065873483805672
High Sens/High Spec	0.95	0.95	E	1.3	1.4	52576	11044	-1.2039728043259361	-0.21109825782651437	0.9928745464994218
High Sens/High Spec	0.95	0.95	E	1.3	1.5	45949	9652	-1.2039728043259361	-0.22445063763107662	0.9795221666948595
High Sens/High Spec	0.95	0.95	E	1.3	1.6	40570	8522	-1.2039728043259361	-0.23745755629177828	0.9665152480341579
High Sens/High Spec	0.95	0.95	E	1.3	1.7000000000000002	36140	7592	-1.2039728043259361	-0.2501331027504817	0.9538397015754545
High Sens/High Spec	0.95	0.95	E	1.3	1.8	32445	6816	-1.2039728043259361	-0.26249055947410704	0.9414822448518291
High Sens/High Spec	0.95	0.95	E	1.3	1.9	29328	6161	-1.2039728043259361	-0.27454246195732196	0.9294303423686141
High Sens/High Spec	0.95	0.95	E	1.3	2	26673	5603	-1.2039728043259361	-0.2863006528614578	0.9176721514644783
High Sens/High Spec	0.95	0.95	E	1.4	1	91574	19236	-1.2039728043259361	-0.16120109758380644	1.0427717067421296
High Sens/High Spec	0.95	0.95	E	1.4	1.1	75306	15819	-1.2039728043259361	-0.17656941688718983	1.0274033874387463
High Sens/High Spec	0.95	0.95	E	1.4	1.2	63183	13272	-1.2039728043259361	-0.19149923059231777	1.0124735737336183
High Sens/High Spec	0.95	0.95	E	1.4	1.3	53895	11321	-1.2039728043259361	-0.20601038204454794	0.9979624222813882
High Sens/High Spec	0.95	0.95	E	1.4	1.4	46613	9792	-1.2039728043259361	-0.22012145286264953	0.9838513514632866
High Sens/High Spec	0.95	0.95	E	1.4	1.5	40792	8569	-1.2039728043259361	-0.23384986631106944	0.9701229380148667
High Sens/High Spec	0.95	0.95	E	1.4	1.6	36060	7575	-1.2039728043259361	-0.24721198033797984	0.9567608239879563
High Sens/High Spec	0.95	0.95	E	1.4	1.7000000000000002	32158	6755	-1.2039728043259361	-0.2602231714931151	0.943749632832821
High Sens/High Spec	0.95	0.95	E	1.4	1.8	28899	6071	-1.2039728043259361	-0.2728979107762775	0.9310748935496587
High Sens/High Spec	0.95	0.95	E	1.4	1.9	26148	5493	-1.2039728043259361	-0.285249832328826	0.9187229719971102
High Sens/High Spec	0.95	0.95	E	1.4	2	23801	5000	-1.2039728043259361	-0.29729179576240966	0.9066810085635264
High Sens/High Spec	0.95	0.95	E	1.5	1	81386	17096	-1.2039728043259361	-0.1681358296386425	1.0358369746872937
High Sens/High Spec	0.95	0.95	E	1.5	1.1	67065	14088	-1.2039728043259361	-0.18394206129426388	1.0200307430316722
High Sens/High Spec	0.95	0.95	E	1.5	1.2	56369	11841	-1.2039728043259361	-0.19928393144497647	1.0046888728809598
High Sens/High Spec	0.95	0.95	E	1.5	1.3	48157	10116	-1.2039728043259361	-0.21418304417333692	0.9897897601525992
High Sens/High Spec	0.95	0.95	E	1.5	1.4	41708	8761	-1.2039728043259361	-0.22865959187297966	0.9753132124529564
High Sens/High Spec	0.95	0.95	E	1.5	1.5	36544	7677	-1.2039728043259361	-0.24273247403177778	0.9612403302941583
High Sens/High Spec	0.95	0.95	E	1.5	1.6	32341	6794	-1.2039728043259361	-0.2564194038260184	0.9475534004999178
High Sens/High Spec	0.95	0.95	E	1.5	1.7000000000000002	28871	6065	-1.2039728043259361	-0.2697370039946037	0.9342358003313325
High Sens/High Spec	0.95	0.95	E	1.5	1.8	25971	5456	-1.2039728043259361	-0.2827008932598601	0.9212719110660761
High Sens/High Spec	0.95	0.95	E	1.5	1.9	23519	4941	-1.2039728043259361	-0.2953257643903882	0.908647039935548
High Sens/High Spec	0.95	0.95	E	1.5	2	21427	4501	-1.2039728043259361	-0.30762545485617654	0.8963473494697596
High Sens/High Spec	0.95	0.95	E	1.6	1	72934	15320	-1.2039728043259361	-0.17476005422805405	1.029212750097882
High Sens/High Spec	0.95	0.95	E	1.6	1.1	60217	12649	-1.2039728043259361	-0.19097191873983213	1.013000885586104
High Sens/High Spec	0.95	0.95	E	1.6	1.2	50697	10649	-1.2039728043259361	-0.20669484139024116	0.9972779629356949
High Sens/High Spec	0.95	0.95	E	1.6	1.3	43375	9111	-1.2039728043259361	-0.2219521423096895	0.9820206620162466
High Sens/High Spec	0.95	0.95	E	1.6	1.4	37615	7901	-1.2039728043259361	-0.23676558001217685	0.9672072243137593
High Sens/High Spec	0.95	0.95	E	1.6	1.5	32996	6931	-1.2039728043259361	-0.25115548597418147	0.9528173183517546
High Sens/High Spec	0.95	0.95	E	1.6	1.6	29233	6141	-1.2039728043259361	-0.26514088507648403	0.9388319192494521
High Sens/High Spec	0.95	0.95	E	1.6	1.7000000000000002	26122	5487	-1.2039728043259361	-0.278739603652239	0.9252332006736972
High Sens/High Spec	0.95	0.95	E	1.6	1.8	23518	4940	-1.2039728043259361	-0.29196836663893666	0.9120044376869995
High Sens/High Spec	0.95	0.95	E	1.6	1.9	21316	4478	-1.2039728043259361	-0.3048428851250052	0.899129919200931
High Sens/High Spec	0.95	0.95	E	1.6	2	19435	4083	-1.2039728043259361	-0.31737793540695514	0.886594868918981
High Sens/High Spec	0.95	0.95	E	1.7000000000000002	1	65834	13829	-1.2039728043259361	-0.1811045030202357	1.0228683013057005
High Sens/High Spec	0.95	0.95	E	1.7000000000000002	1.1	54454	11439	-1.2039728043259361	-0.1976934920311616	1.0062793122947746
High Sens/High Spec	0.95	0.95	E	1.7000000000000002	1.2	45918	9645	-1.2039728043259361	-0.21377015830642404	0.9902026460195121
High Sens/High Spec	0.95	0.95	E	1.7000000000000002	1.3	39340	8264	-1.2039728043259361	-0.22935949080039925	0.9746133135255368
High Sens/High Spec	0.95	0.95	E	1.7000000000000002	1.4	34157	7175	-1.2039728043259361	-0.24448476767117683	0.9594880366547593
High Sens/High Spec	0.95	0.95	E	1.7000000000000002	1.5	29997	6301	-1.2039728043259361	-0.25916770693215085	0.9448050973937853
High Sens/High Spec	0.95	0.95	E	1.7000000000000002	1.6	26602	5588	-1.2039728043259361	-0.2734286009402824	0.9305442033856537
High Sens/High Spec	0.95	0.95	E	1.7000000000000002	1.7000000000000002	23792	4998	-1.2039728043259361	-0.2872864367558734	0.9166863675700627
High Sens/High Spec	0.95	0.95	E	1.7000000000000002	1.8	21439	4504	-1.2039728043259361	-0.3007590041160579	0.9032138002098782
High Sens/High Spec	0.95	0.95	E	1.7000000000000002	1.9	19447	4085	-1.2039728043259361	-0.31386299251873034	0.8901098118072057
High Sens/High Spec	0.95	0.95	E	1.7000000000000002	2	17744	3727	-1.2039728043259361	-0.3266140787068708	0.8773587256190654
High Sens/High Spec	0.95	0.95	E	1.8	1	59801	12562	-1.2039728043259361	-0.18719584788830276	1.0167769564376334
High Sens/High Spec	0.95	0.95	E	1.8	1.1	49551	10409	-1.2039728043259361	-0.20413667412602304	0.999836130199913
High Sens/High Spec	0.95	0.95	E	1.8	1.2	41845	8790	-1.2039728043259361	-0.220542921793335	0.9834298825326011
High Sens/High Spec	0.95	0.95	E	1.8	1.3	35898	7541	-1.2039728043259361	-0.2364412000430633	0.9675316042828728
High Sens/High Spec	0.95	0.95	E	1.8	1.4	31205	6555	-1.2039728043259361	-0.25185625936856604	0.9521165449573701
High Sens/High Spec	0.95	0.95	E	1.8	1.5	27433	5763	-1.2039728043259361	-0.2668111585116932	0.9371616458142429
High Sens/High Spec	0.95	0.95	E	1.8	1.6	24351	5115	-1.2039728043259361	-0.28132741311689585	0.9226453912090402
High Sens/High Spec	0.95	0.95	E	1.8	1.7000000000000002	21798	4579	-1.2039728043259361	-0.29542512847298313	0.9085476758529529
High Sens/High Spec	0.95	0.95	E	1.8	1.8	19658	4130	-1.2039728043259361	-0.30912311834108397	0.89484968598485215
High Sens/High Spec	0.95	0.95	E	1.8	1.9	17845	3749	-1.2039728043259361	-0.32243901158062077	0.8815337927453153
High Sens/High Spec	0.95	0.95	E	1.8	2	16293	3423	-1.2039728043259361	-0.33538934804444764	0.8685834562814885
High Sens/High Spec	0.95	0.95	E	1.9	1	54626	11475	-1.2039728043259361	-0.19305735418495343	1.0109154501409827
High Sens/High Spec	0.95	0.95	E	1.9	1.1	45338	9524	-1.2039728043259361	-0.21032749782537724	0.9936453065005588
High Sens/High Spec	0.95	0.95	E	1.9	1.2	38342	8054	-1.2039728043259361	-0.2270418605572555	0.9769309437686806
High Sens/High Spec	0.95	0.95	E	1.9	1.3	32933	6918	-1.2039728043259361	-0.24322862255562272	0.9607441817703134
High Sens/High Spec	0.95	0.95	E	1.9	1.4	28660	6020	-1.2039728043259361	-0.2589139592389779	0.9450588450869581
High Sens/High Spec	0.95	0.95	E	1.9	1.5	25220	5298	-1.2039728043259361	-0.27412222453721674	0.9298505797887193
High Sens/High Spec	0.95	0.95	E	1.9	1.6	22407	4707	-1.2039728043259361	-0.2888761137635351	0.915096690562401
High Sens/High Spec	0.95	0.95	E	1.9	1.7000000000000002	20075	4217	-1.2039728043259361	-0.303196808751667	0.9007759955742691
High Sens/High Spec	0.95	0.95	E	1.9	1.8	18118	3806	-1.2039728043259361	-0.31710410752343754	0.8868686968024986
High Sens/High Spec	0.95	0.95	E	1.9	1.9	16458	3457	-1.2039728043259361	-0.330616540421288	0.8733562639046482
High Sens/High Spec	0.95	0.95	E	1.9	2	15037	3159	-1.2039728043259361	-0.3437514743640356	0.8602213299619006
High Sens/High Spec	0.95	0.95	E	2	1	50148	10534	-1.2039728043259361	-0.19870941165016745	1.0052633926757686
High Sens/High Spec	0.95	0.95	E	2	1.1	41687	8757	-1.2039728043259361	-0.21628874358478342	0.9876840607411527
High Sens/High Spec	0.95	0.95	E	2	1.2	35302	7416	-1.2039728043259361	-0.23329207784531525	0.9706807264806209
High Sens/High Spec	0.95	0.95	E	2	1.3	30358	6377	-1.2039728043259361	-0.24974911653628676	0.9542236877896494
High Sens/High Spec	0.95	0.95	E	2	1.4	26447	5556	-1.2039728043259361	-0.2656874130250169	0.9382853913009193
High Sens/High Spec	0.95	0.95	E	2	1.5	23295	4893	-1.2039728043259361	-0.2811325716048907	0.9228402327210454
High Sens/High Spec	0.95	0.95	E	2	1.6	20714	4351	-1.2039728043259361	-0.2961084245801273	0.9078643797458088
High Sens/High Spec	0.95	0.95	E	2	1.7000000000000002	18573	3902	-1.2039728043259361	-0.3106371897645844	0.8933356145613518
High Sens/High Spec	0.95	0.95	E	2	1.8	16775	3524	-1.2039728043259361	-0.32473961093455284	0.8792331933913833
High Sens/High Spec	0.95	0.95	E	2	1.9	15248	3203	-1.2039728043259361	-0.3384350833994909	0.8655377209264452
High Sens/High Spec	0.95	0.95	E	2	2	13940	2929	-1.2039728043259361	-0.35174176654092604	0.8522310377850101
High Sens/Low Spec	0.95	0.7	E	1	1	30834	12814	-1.2039728043259361	0.14085840003625152	1.3448312043621877
High Sens/Low Spec	0.95	0.7	E	1	1.1	32401	13466	-1.2039728043259361	0.13724646228360743	1.3412192666095435
High Sens/Low Spec	0.95	0.7	E	1	1.2	34086	14166	-1.2039728043259361	0.13365413953398658	1.3376269438599226
High Sens/Low Spec	0.95	0.7	E	1	1.3	35900	14920	-1.2039728043259361	0.1300812759967748	1.334054080322711
High Sens/Low Spec	0.95	0.7	E	1	1.4	37856	15733	-1.2039728043259361	0.12652771792743836	1.3305005222533746
High Sens/Low Spec	0.95	0.7	E	1	1.5	39970	16612	-1.2039728043259361	0.12299331359307046	1.3269661179190066
High Sens/Low Spec	0.95	0.7	E	1	1.6	42259	17563	-1.2039728043259361	0.11947791323866644	1.3234507175646026
High Sens/Low Spec	0.95	0.7	E	1	1.7000000000000002	44743	18595	-1.2039728043259361	0.11598136905411	1.3199541733800462
High Sens/Low Spec	0.95	0.7	E	1	1.8	47443	19717	-1.2039728043259361	0.11250353514185474	1.316476339467791
High Sens/Low Spec	0.95	0.7	E	1	1.9	50386	20940	-1.2039728043259361	0.10904426748527889	1.313017071811215
High Sens/Low Spec	0.95	0.7	E	1	2	53602	22277	-1.2039728043259361	0.10560342391770493	1.309576228243641
High Sens/Low Spec	0.95	0.7	E	1.1	1	97469	40508	-1.2039728043259361	0.0770036682214977	1.2809764725474337
High Sens/Low Spec	0.95	0.7	E	1.1	1.1	107013	44474	-1.2039728043259361	0.07340461602805978	1.2773774203539958
High Sens/Low Spec	0.95	0.7	E	1.1	1.2	117993	49037	-1.2039728043259361	0.06982540420447349	1.2737982085304096
High Sens/Low Spec	0.95	0.7	E	1.1	1.3	130709	54322	-1.2039728043259361	0.06626587800825122	1.2702386823341874
High Sens/Low Spec	0.95	0.7	E	1.1	1.4	145546	60488	-1.2039728043259361	0.06272588474909323	1.2666986890750294
